R&D Spend,Administration,Marketing Spend,State,Profit
488.29385131831714,115240.74659956076,288989.91625785886,Florida,49639.99643391544
27832.546487652296,86353.52975637859,165074.0299789224,Florida,80405.60140276921
85343.14690776187,151786.85486131645,0.0,New York,124781.28575330932
345.3415545795352,135367.56055217443,1732.0494675773007,California,38950.351085514776
19968.129531694693,64181.88712343193,190904.86996972834,New York,81407.09677712969
116255.60318886182,154280.05009153113,258470.43363413092,Florida,132488.80424799924
104541.48497198249,91009.2561246692,252817.71068845308,California,145874.09291578617
64339.51860961485,139705.27436114923,142578.37261762389,California,105146.43752391032
121987.8044264762,151560.4917288329,303655.40052541066,New York,150207.6079943952
17384.223113915898,125177.07890357358,37786.27394511133,New York,67107.25023007949
152386.45476877972,98079.38653417066,406195.8043230783,Florida,192994.1045963985
93201.18032543364,135991.12944840515,253271.7603506838,California,135087.8269300139
135814.16180015812,148383.20606672502,123036.50235908163,California,152670.96639351945
91132.50835436882,126727.67582603655,256291.1833494039,Florida,145384.88895638162
25412.18694208804,127215.71148650466,194602.88810498107,Florida,91061.44395371317
31759.097250094288,84789.30022898455,159820.19543908373,Florida,76366.6365070825
74748.9328715288,123322.97477977094,268162.12059899676,California,127191.96455476893
85734.35260166886,152137.13919359635,5413.0968726516385,New York,123492.73992225138
39951.14829805345,81904.27923822563,179174.54765208365,California,80006.82018081206
36951.54385803769,84149.29288107119,161440.93425372196,California,81687.42079914504
160809.34466134425,150102.48027151264,453952.318141372,California,195967.60118345206
120434.873466536,148994.3364436101,308471.292844792,New York,151486.96842261346
3587.1065229761407,50616.84922159432,7146.185269873142,New York,36185.26845472354
21.575724502275534,115437.95877811592,31719.393467982893,California,17117.14008160047
24864.839768561167,95451.96875743211,152045.00111019946,California,74071.40024995322
73084.69885913545,129018.06168799971,348575.61305788276,New York,102690.42006911426
165381.88873604123,134819.37652791414,474572.8197867314,New York,194568.04435015918
28299.1564795963,124473.67675747731,207860.4702160038,Florida,90369.30106813661
154780.69379529948,100772.9204278362,405916.76724397676,Florida,194565.41014259076
139112.049058939,150967.31281617185,129537.38376213748,California,155578.59320642447
30891.77653222886,82335.56764301566,167153.97691837483,Florida,73441.40698780437
76410.29462597452,114314.94283474368,292922.0932537673,California,121804.8620847574
121257.64453244967,107086.66785054519,302628.8211779412,California,149800.4396540738
64077.41712188372,182112.28044593617,114784.54477445493,Florida,103437.9814695002
22034.100049795357,156319.13064832296,33958.90353031652,California,64369.344213964025
92466.28288457824,128072.78942824386,257264.75343812857,Florida,141781.5994216679
127329.43900911258,145975.06811370022,321823.6206134746,Florida,152599.59269197893
40467.62867537361,158181.58371661612,203781.32836134158,California,98467.23807361558
90189.8780679022,153134.7299323644,0.0,New York,121123.00600981251
123626.21749624227,111081.75037797452,309855.0482304194,California,146848.2936164011
71655.05722853124,150719.49862083443,111639.18072293421,New York,98531.34919149891
76983.44497380381,152081.5237376402,310315.57484075567,New York,111136.88958647226
89220.69855960397,128134.67376259169,245288.24203058725,Florida,142853.16082165603
65322.68370033711,151832.6510216298,112686.8761479552,New York,100549.42987051504
37838.35580873402,80508.36058514759,172729.44067700324,California,80911.83001912582
62761.954363798024,155640.1282738823,109324.82179897928,New York,97806.94808226624
121477.06718992196,109746.00111520359,305534.6989437902,California,149746.97159244516
63111.43065306047,153090.54688478756,87569.36445748938,New York,96616.55511121097
102308.27083823658,93193.07245842139,237252.96548161175,California,147093.76572968473
90531.4580355432,146565.9209144043,285841.3983888601,New York,125663.7355687997
2164.1884933597603,124314.0666247963,1363.4491864191882,New York,62935.12860689836
1078.6727677227186,113607.84252404678,290396.83947126375,Florida,50173.85032621054
73982.09594944066,126885.3570292743,356457.7385426564,New York,104680.35821799262
62061.79771102718,130024.00988308755,42132.2754980937,California,102538.91109178799
74871.7569304748,115545.94701852112,297533.73146657477,California,119240.12586489235
162021.6415307056,154201.51025037307,439559.8184928343,California,189215.3385984318
88266.66829890659,151878.40895981374,15305.030755782715,New York,120806.75700497944
89407.88989255804,115337.55293498165,295638.72160244826,Florida,123239.98145908125
145862.5510451482,119238.45107227357,402938.86791138,New York,183138.08526662266
76500.39792599257,142881.82288451673,132162.05270229946,Florida,105548.19797604604
65994.31227737496,182547.5880030343,118003.89201078637,Florida,103665.21336611954
77571.28856513862,121247.03381300205,271176.5236821143,California,129825.35323311925
28294.68660371604,119918.16244818414,183927.4717444011,California,81324.71342884103
47315.45056655904,85522.18528819,213396.2801855665,New York,100237.68244220859
120532.02900001103,147553.14469082083,303600.42774691107,New York,150749.3432842309
67061.87649924074,127911.49650210934,349877.6383762542,New York,100746.62275787628
50231.20905078196,104474.22665756762,203527.33089988687,Florida,97032.55326801595
162938.43665052849,153294.66565126792,448627.46073136857,California,193830.4929385611
94141.6639422401,124992.61578528806,242108.66709450714,Florida,136400.85621210476
76935.31117678805,111561.66190384947,309827.3424091553,California,119677.70539978433
55322.80037984561,103372.12053946676,226908.01096602972,Florida,90911.27754826729
98629.37932230497,143598.57615649223,277423.0069966215,New York,124912.6197240673
72685.96118705261,147045.5627834746,135455.50692863154,Florida,106842.41003318677
21969.268447555816,82682.34201132474,173773.80700775952,Florida,75884.24742696462
76797.3247142183,121799.08651083922,266280.0991758258,California,127545.04244291931
79243.05408387622,118791.05081120641,247353.29378686615,California,124077.82731576456
129521.15219224161,146759.9232748844,317661.73518613906,Florida,157683.68389986467
62068.9070146184,155702.37068827436,106727.87707475034,New York,99666.56577203934
133188.27998120608,101847.9520819094,359255.6467029524,New York,157774.12379120733
64149.83283521875,179609.46351412227,124437.49727221036,Florida,104955.09396005368
46462.11867060985,157838.5733485915,205427.12476135197,California,97262.80326835548
162121.97574286824,134304.22538522494,468237.28026725474,New York,190160.66042186643
60724.43591845652,114964.74438621331,85043.57061430383,Florida,101118.90252048537
43489.85295946237,51549.66615559329,194421.06029423326,California,89546.51424251466
72673.94827362151,139874.9600756833,138160.5858657797,Florida,106110.32201463178
78896.49582929519,113792.6197191174,297254.39807124605,California,116037.78100998823
69349.21678044712,107203.35823045974,304126.93655546306,Florida,110730.09542151584
104677.52222578025,111065.64458403763,225388.75053293715,Florida,144345.08418410114
35310.75218697201,82184.72059273013,185301.49614723923,California,82844.86968941419
131771.43753338797,99548.31851187046,362468.5376699252,New York,158366.0840972389
41058.60179955589,49632.535191037525,195963.38359545803,California,89047.76556798688
97887.56521230169,146391.16184494563,272906.8766931208,New York,126952.3306124305
123212.07483649177,155627.12601897673,260554.24297284713,Florida,130282.03669626
127193.08924544534,107206.20840259427,300490.19289371406,California,152836.88883975142
79985.8704592826,152157.50881552542,302779.4468778282,New York,110487.89053872891
130214.85812301128,145655.0955700476,323263.1740000426,Florida,156965.41736981118
25308.98980200885,150851.85888600737,23035.993854761993,California,64230.25789871998
129447.67144661775,98568.25575181226,375844.09572199866,New York,155353.58287735257
80013.67837168928,97439.94188606755,141361.51822187137,New York,108845.90189992847
1891.438549237117,124266.91606073033,0.0,New York,58918.22362457145
61788.835805455295,127311.3852075963,58532.95121919544,California,94513.5494105549
715.61679597896,51282.28279751262,0.0,New York,38481.405209165074
73613.38697641256,124460.38642770964,296038.4226909186,Florida,108601.45104947881
129617.10294319144,145802.95287446133,330236.7555696774,Florida,155156.809872553
45891.08811364534,49572.79014096826,199631.9496616316,California,91970.97240169541
23664.25640542453,89118.70185133207,161538.08805567943,Florida,80721.70027719522
73781.2260697144,121632.05328187133,275221.95177082234,California,128951.72259597016
69597.59101934654,130569.23643253777,347673.00359584385,New York,99465.49312189249
23101.14062976005,94501.25111947858,149968.62151141453,California,70759.88506755976
26464.7081006775,116437.80241929361,163974.7409725638,California,81731.2985830204
152514.3573780857,101130.15032873835,399492.78286069504,Florida,193726.7213904809
133975.51831195297,99209.07697620081,353224.4406168288,New York,155367.37243848373
0.0,116380.51836385684,44821.55278800432,California,12686.839493554668
55554.54743547893,100174.78600477119,225741.2452046643,Florida,98591.036875579
79929.91001020976,125402.68573094642,298514.04236960615,Florida,108442.36846118674
66079.06534229756,141142.64733453956,130335.12703550154,California,107516.81450262039
46316.60825029246,162018.8800675452,196110.53143558756,California,90300.56544221417
160614.1415244478,152421.32997867168,449187.7075023201,California,192820.43762363237
66713.73384037497,182711.18079759882,128412.15323692175,Florida,103437.64939506914
146293.9605159048,90409.91376609987,379430.9517432086,Florida,163616.32283563417
140550.4715067007,91823.88330875884,374047.07976004825,Florida,167300.4836104331
121596.31235885185,123041.38040737869,262466.3931051912,New York,128248.01042763205
116769.28478576944,151036.32614147896,302248.78663408937,New York,155844.04028906542
73084.33017462314,144709.87139368968,135023.07105461307,Florida,103275.09421079922
47538.77571946847,158701.72571240057,211661.8898631218,California,97724.09465236844
68539.98004524737,122462.61176225067,317543.4885570594,Florida,112180.28981588225
73422.39364608702,145113.11933213414,141850.02643376455,Florida,105300.0185483216
31104.95880356794,116007.75491449746,164249.7071770793,California,73963.520316961
61495.47982942236,152543.3028159291,92977.1241079803,New York,99009.22505784298
18650.416403866962,126906.20461605849,41337.57391209583,New York,69483.15715808951
55699.66678774764,99234.86388496733,225737.09765761413,Florida,96679.63442118911
78828.84387217206,152663.27790385496,293745.16602536937,New York,109785.5872327169
59472.89763187262,116005.21831990188,94384.96024189857,Florida,97567.43160970921
149709.0462413497,100555.84936611855,390102.7570346678,Florida,189183.5437161856
67235.86934052598,137993.1866369679,132884.80353945793,California,106900.76754657179
91566.63324373486,142922.95817457867,290775.3617824161,New York,127411.27090399957
60888.164179139436,128499.61092038157,48822.675518494776,California,96010.93520218637
29646.982287615734,128333.0884280646,210486.07047636656,Florida,91206.96070918183
145183.43123246575,118443.8824700455,375600.4089787316,New York,183107.18339629623
24808.57245750216,80977.68654848507,157849.45415569196,Florida,80186.17115463497
22762.085482221995,153724.4076291094,38597.35768536048,California,67552.35308281952
145930.54548323582,116282.5716770943,381040.0621440659,New York,182384.24028329735
18367.599075361406,63665.16997693421,179004.46582163303,New York,79488.03641153875
33108.5596805862,80990.27418999583,174514.72541991377,California,85404.25791656355
58307.534364438776,102817.50468046607,212254.84892162113,Florida,94860.70783406965
0.0,114771.45246314952,296415.86315186357,Florida,51301.54940060058
169080.44108531703,135869.8946528406,463518.24236596597,New York,193521.4623998389
98001.47137192205,145150.3405478041,277571.93301441637,New York,124266.68112647881
153684.87665579008,103130.71548073998,407299.40437725146,Florida,195407.69063324766
12570.58131459984,127064.45721591824,37158.37055833029,New York,70782.48115168916
115531.5272715831,124474.95828843582,256829.5661034513,New York,128638.79406076267
4469.239961894522,51488.4675806182,8488.3529805085,New York,35206.87650327629
3907.6388457952285,135755.97785580045,0.0,California,43022.05376614287
94235.49633865991,143807.75162884453,282265.43736115645,New York,124793.04318975355
0.0,49314.94871714376,1790.2156833744634,New York,39019.165661467545
143473.3578298545,118837.77982562112,376657.19646929175,New York,185564.03551950096
72842.14643998422,142497.83351568898,142398.7953136052,Florida,102538.42835693953
24337.808007181473,95746.6959084831,148251.9586818015,California,66471.47414244252
141086.88857112077,90324.15279755552,374554.04454279965,Florida,167000.73830273363
64663.38813035472,127305.48524616427,43871.68291509577,California,94346.14679697083
25746.842511815077,125117.1962843859,190127.5471510352,Florida,93281.10525780614
30829.472242918477,79943.57031585102,154617.51675472638,Florida,78006.5774535619
34123.46722117617,82068.19527207974,172247.6539250211,California,81392.69954209289
29770.30837912287,115344.37041502244,169154.01984311463,California,74495.94464575658
69055.8559183738,107001.21444666856,305132.4914570499,Florida,106181.35508744596
29582.360509859107,84763.63663748586,167806.20889486323,Florida,77111.37472378199
21345.1143240825,156659.79843541535,29794.95697943625,California,64393.37276456188
122337.04560104503,148056.4218763652,310616.2578382534,Florida,155535.36927527984
119653.098258966,158526.31689403811,245593.8373399082,Florida,132125.701245512
120207.40775283781,110972.87462968948,302748.76515358937,California,152235.05243253688
92534.97398225784,113601.13008702299,298567.2182729209,Florida,122389.50177593392
78085.13283812419,120788.20985204325,252434.73158417398,California,129244.20663084315
18337.65599186752,126632.43327111327,29100.899810388706,New York,77884.55709946106
1241.1409287241306,51288.49804297226,995.8117221638022,New York,36662.67307113874
142045.50832602129,119718.12315573345,385530.2381830469,New York,182247.19686035957
3908.3819517860625,116392.99791852126,42024.59176251996,California,12973.889400834209
66167.29881901038,105858.26079184307,309363.70319219196,Florida,104532.48518443052
18411.30158084285,128966.84723181416,23760.62867695516,New York,72763.10761637481
72289.01297922757,144183.13843811062,128817.69239729573,Florida,104006.93612624577
0.0,50613.16033931986,0.0,New York,39974.19562257842
119613.98017566417,158049.57644407972,266998.00153322704,Florida,135968.70838550234
128999.68434769507,142607.58891783535,323567.39790851617,Florida,156551.3455202707
120548.67804801693,156942.65891585968,253194.3047307,Florida,130526.53198721207
130373.82781488351,148574.92931721226,124495.87311149936,California,153651.1013418113
64061.8286217724,154449.6211282148,108544.01431537434,New York,97276.84192313187
26570.174985759622,118712.29797977988,181440.36289131167,California,81157.12702973216
23778.677639852984,84640.97294576235,154201.33490993312,Florida,77520.69111820868
118250.33758674831,157096.2717467554,255711.74157528742,Florida,132388.95473621035
114845.21863544219,123460.2259555985,254541.58521118906,New York,132257.5438963974
41343.96115417795,82540.15989219441,178144.52376124726,California,78252.99074715981
165460.60420495312,137863.01145096647,474643.1454941347,New York,191054.1765770943
707.5881064183841,123697.20660779404,7510.209244257214,New York,65383.85742254757
62893.69502391542,115484.51132283101,89974.73444998328,Florida,102966.82894569798
0.0,117175.20920758434,292816.07379193604,Florida,54822.555345958855
0.0,114977.62693763824,291139.27389070246,Florida,50473.09083538907
125132.63092873292,154805.28508224612,271062.2521203184,Florida,131232.51480029593
59619.72331785793,151302.46759816803,106464.51268057845,New York,103004.5206526868
114899.55826071925,120137.20922730463,263432.61157326907,New York,129070.2021454148
118263.12805001346,107987.87290117201,312715.32316127024,California,149547.595071233
102277.44140641515,110776.78233656345,236213.4029079684,Florida,145514.5025349683
54392.38795124674,152081.95180237148,89095.81901285233,New York,98842.24062682093
124117.121231181,150168.46072330888,311637.0879103952,New York,151547.8519661836
87564.96537373945,151193.27344214293,2609.12591801196,New York,120493.56594150954
58341.45029952552,114965.78660863561,95767.45110154177,Florida,96398.51859844549
74136.32855444505,98662.93290253257,152908.4285671464,New York,103777.11734384405
62163.73932665,138137.7412158094,138643.7753729807,California,106273.38323473065
149642.4627577054,100268.62926679374,405707.77822803915,Florida,189691.8228433566
116230.7022962917,158527.8892371679,254902.33582118835,Florida,128331.39181846182
91873.93860821429,134932.57112464894,257984.73269913,California,135462.35295199495
702.0868329029879,135910.65173869208,0.0,California,40899.60135337896
74582.54859045063,125053.62720410888,259369.19904855505,California,129424.74542317037
99524.86287085933,143629.69780025058,284762.1122072367,New York,127219.22835716662
125281.38311224342,110098.87362628839,307579.7020629786,California,151102.45813652733
100340.9434844784,133956.54296329716,263173.74575745687,California,132406.97236808363
71712.25188992165,129411.91371713244,341869.3526078588,New York,103569.76623532687
163205.7464747242,149667.44651270696,443638.43014669616,California,190188.385056322
76030.07062203351,121026.52992247418,269613.2061530626,California,128001.21654042088
67674.07434533515,153907.42878522925,94782.9775807134,New York,99950.42730346523
95916.27979234324,125127.1419497096,247563.2501311625,Florida,146056.09583718947
20777.36116277855,97920.68656208995,151193.6272867966,California,69243.51412627035
93795.1174193752,144252.73852941897,283135.53019752086,New York,123497.15798007774
724.3137315941549,135131.58144386412,11515.053586281318,California,43108.14928291259
94526.69699887931,146124.35122017926,283596.4339066183,New York,124239.29029394136
27451.58398879053,118728.07868689357,174702.842960535,California,80509.10549441306
95323.4426123207,126969.11141182372,248422.9225070123,Florida,139172.9763604217
28143.88013763185,121241.69379941192,175971.5156635639,California,78410.55784918177
35695.49500981968,83079.22679830051,172894.2486100559,California,80200.64532486648
26996.640787065884,84591.59398623568,160277.80564308265,Florida,78512.84143691935
64046.47967237847,155414.4848569827,77276.91612393798,New York,97047.69155433515
158642.1237509073,102458.75859921423,403766.4479913217,Florida,186872.11382812567
164258.71764738602,135487.06658034422,467729.51675055013,New York,189437.18974453467
138791.99835965852,145365.18233527744,117932.16034894966,California,152804.82880218863
48078.65281244937,86671.77538101796,205269.29410961928,New York,96617.07101629168
134277.50791920477,145843.8613531934,313325.1467257153,Florida,154600.79545109184
92077.93344981704,144204.19828389087,286696.226828447,New York,123170.25197030489
61838.78071855107,117320.27968600903,98154.9557465585,Florida,101444.67664783329
86877.72044784605,134556.19730606693,241199.65862298597,California,130336.03785941505
73222.18764951151,143913.1958191831,133810.92854731285,Florida,102049.69269785768
165779.6228130433,138552.68094207926,471957.3375723916,New York,191574.66829090816
71937.81588028841,124559.10241761146,357827.807581404,New York,107407.20952249144
19151.794667278937,63308.127963103216,188228.1735261169,New York,81030.33113042347
93683.21363026569,138311.50804699486,250893.38570282247,California,136399.10701692468
25331.89076300441,125296.8960725228,201131.54641113998,Florida,87814.72651526604
154818.68255462137,102818.714817408,410023.08264276356,Florida,195967.42861222042
34649.50626467299,82628.86473183011,178648.89587321307,California,81199.48815434465
52371.34442200889,102243.68097819098,206056.5704250551,Florida,92986.13250234518
31312.862904078167,82527.07776691757,159684.6671599551,Florida,71923.89828782153
85800.78114915868,153277.63770319294,4046.2277850660503,New York,121280.6898163961
134735.27800795907,101382.72979186043,368215.42640251585,New York,156941.00438010646
60225.94482333184,151600.5606301235,96724.82872491053,New York,93365.80727102334
61860.99499775558,130957.89900057903,28433.721763645855,California,97698.70473490324
113754.06762545824,121754.41954802616,260820.67622541645,New York,129822.06776071976
61989.88147823653,137329.09131007327,139351.52004482315,California,109039.20375498573
118673.86686483085,149466.37410852822,300481.3785288157,New York,149788.21154387644
127806.53750087149,147442.55894392479,134466.64885226282,California,153947.92200446498
91243.60597343753,145787.2285429889,281712.0938567301,New York,125566.59641216048
162153.75110874252,150383.64364987885,433972.41628792515,California,192129.89101259067
67433.57004756246,152124.6759714528,103541.18318388615,New York,99418.97018831773
0.0,125600.51527192286,1248.883307910865,New York,67055.98518254321
154032.88092870062,101670.6129722515,400012.540668109,Florida,193584.38300431153
73937.68334975104,146608.92904160955,133356.0551430175,Florida,104191.30049666665
1268.7232931923056,51544.768901495736,2050.3612171457285,New York,36548.073854098206
67043.24635369449,183487.20312913155,122858.6249341102,Florida,101859.6013311483
163559.53932832682,138378.27711337802,461081.07623871753,New York,193670.68233467377
0.0,117097.19380363797,294442.7006231908,Florida,49057.12417621705
30669.389703712943,81694.58093508774,160531.65509376628,Florida,78945.05588068567
41327.779858669695,84868.4315125306,172820.15695481066,California,80158.72612179983
70871.93916878015,128692.43075721637,357270.55749480467,New York,106003.05618645986
22896.383425034768,67657.22266029318,185782.44949287752,New York,79963.05760942264
15631.976052242066,68000.22918526495,181924.22384124523,New York,80738.65731440572
94506.49248808512,124346.81042533825,256397.49783589595,Florida,141348.92169410584
52430.91901759849,103306.65852071434,211408.05749171632,Florida,97774.80161908451
79864.42735909924,96228.81289006861,144299.59980567827,New York,106437.07259602219
78931.69425676188,102867.15099644802,135818.13327403268,New York,108256.13996285517
88561.92310796662,146101.95766922098,287153.17521237367,New York,126214.4464279384
121788.82749239432,110978.95887490388,314980.99282341724,California,143926.58638762892
144111.2221425039,120133.93477888484,385661.13632897555,New York,183166.77433311928
116021.09348211366,120110.48363510762,249409.24442748545,New York,129886.21569043878
3360.3471169702793,116980.3239004395,48474.34655642607,California,15781.680431822982
142177.4470706718,88414.38544265923,371148.507704138,Florida,165531.15035261383
75385.48788272888,142345.45586841457,133706.8088346819,Florida,106873.401634632
27758.126168953622,127239.60035559637,201720.80581545204,Florida,90833.5903954427
84703.11280455631,124966.32589992601,262142.86224484735,California,126047.91952940452
71330.27363137167,127863.30664621554,346195.8643359537,New York,104387.60889160156
60939.41544285209,125793.19201776182,44875.419184944054,California,92948.97161181473
161075.76608311865,150383.25770826754,436194.37477688974,California,191900.4731387735
99289.26513238638,90860.37947261625,251193.31817589415,California,143849.2413197123
64338.97155269815,137994.17808464856,141717.7954153781,California,107397.34275641851
9837.935905164935,128150.2521233056,27530.41507882257,New York,72142.07459747102
78108.06933224076,101390.75140817295,134321.3279415624,New York,111453.46782143466
144915.25246449487,92192.86202379469,374491.09014798334,Florida,168000.13453086288
41753.27400567129,156551.47519151735,208249.66913749362,California,101457.83105121853
126228.61626164358,144338.51532634883,324962.4621266297,Florida,159899.8731419589
104688.67259739086,91101.5171362556,250728.55078332336,California,149191.5572752441
71080.50995998342,127656.500693161,351039.2594682977,New York,104316.75608159152
93572.8731643982,135167.74186160753,262969.7982448365,California,135179.0071153489
65845.42784617389,139565.02190019834,139206.0749572028,California,106625.25675735461
36364.83743212367,83556.4325873488,185920.02999577863,California,80517.75850298883
138338.67307008637,94507.32527949827,361067.5854444854,Florida,168697.88863775096
0.0,114431.75648888436,300698.6752204255,Florida,49424.1728535512
33454.06296193664,83917.5192115559,179190.0527144778,California,79535.30854134371
71712.51390033292,113205.39234901057,298491.8519933841,California,117289.01424558893
46186.46576315038,157078.00299786107,202627.64604685415,California,98296.31668156534
119453.43499826251,156947.3999241932,250342.64063141608,Florida,135575.07031982703
141652.2947248205,89925.67398202284,372386.87951531034,Florida,164959.92530087574
24593.397005913226,95063.72610854059,139545.00677492694,California,69714.11057310595
559.6448961269911,136388.60608572487,344.4022004995907,California,42703.197655519965
55580.13267524757,102301.70936056698,216232.363753144,Florida,95865.23187412463
143056.97816513153,117097.16617787495,376782.26648657094,New York,183181.51316836377
116748.78034626812,157172.22597500737,249123.85738636108,Florida,132016.52896545926
121830.61568679266,107153.80764492694,302138.8640488689,California,147711.40728629284
32084.741726782224,125598.29842912489,200926.13132372918,Florida,89973.74764476184
28960.296789869775,95030.13970840517,160396.3319498466,California,67029.37134090072
145977.7856505676,117550.91695638378,388018.3025301022,New York,184974.18829982003
27582.867103432654,85284.23524343505,161465.2773443586,Florida,74897.06730518528
72269.66983704071,144968.9466840054,147411.43688302915,Florida,106535.26058966652
116518.37159822078,121992.16167658159,253086.89453081484,New York,129982.5036253688
8899.824809555856,130085.86276752142,40464.42261111272,New York,73711.53324438306
69809.34713455844,99942.8926420273,139333.3346227112,New York,112308.28768537808
2664.1727590970127,135846.5596528705,6364.140903545615,California,40406.16498345686
132222.12461225703,145501.84758105877,118765.01853665379,California,155289.50804070616
1079.54386436701,118026.53189803372,49596.475508211384,California,16056.662188738508
65693.03734007287,152455.27207319578,109633.41937069889,New York,107117.26108490066
158334.23292132033,152027.65432783827,443914.5079765454,California,186918.933255893
19117.704417558427,124831.2497890041,37610.93374078331,New York,71384.12510358098
65348.138356308285,150269.79454791473,106653.17345518761,New York,101935.92871973464
62742.59443894474,113073.18789288342,93957.13101765754,Florida,101267.12724588171
143176.43863675222,101561.64587927403,362535.49725890753,New York,153325.93196306835
82558.65681465603,97590.10454577215,128039.39603087332,New York,107935.70228292515
71694.35415586644,113219.37407597266,292825.2190664853,California,121455.24775050502
64075.063523379016,140247.88568341613,130543.78564739545,California,105140.11885563166
71303.97909396797,144397.8942760486,139982.6816967707,Florida,105971.38538932799
1065.4168621871763,47797.53790817656,8775.357704048705,New York,36611.86352065949
28481.009628148346,124667.35368049827,184632.92302872374,Florida,89803.60034618563
28309.127114907238,95539.20797664522,153419.31562973975,California,72483.4790786098
161688.68760735443,136983.4177827448,467974.6534218734,New York,191059.84064272372
92869.34874976944,127957.52607759033,241199.5226102504,Florida,141153.2513757764
169946.38318269746,136539.34424646728,478276.304091094,New York,188974.88748557298
65515.699212375475,129416.6423069844,45684.69969766347,California,99106.28334219762
0.0,135958.62752863613,3057.0073509636786,California,43135.11860026585
75845.15479850337,123060.87278305255,288518.6381228879,Florida,110764.66013954986
26234.78203939778,125920.82584506285,188992.04938465732,Florida,90285.53308319465
64506.65304887534,131971.4094554189,50318.05552989844,California,97714.66984002203
90707.52880292939,151708.40001418587,2106.862730346557,New York,122480.7293067609
77345.90293042478,122644.52719597601,270969.26368404314,California,123064.67943744118
77065.46900216646,101717.0715081936,138630.03586930913,New York,109793.92578372326
83381.11514705654,98993.27213483372,143643.8318377286,New York,110876.59814200945
85467.82157404668,155162.8102836064,3409.7232084785037,New York,122035.70566468933
218.41896869449477,124479.77426219771,12941.045641338376,New York,64702.076645856396
42655.98096740575,157630.38010364238,209724.11576859478,California,98540.64274211894
66582.55437872777,182177.17707837545,120561.18309153318,Florida,107140.97125113616
123861.89118104886,149660.38564681791,310322.42754255724,New York,153861.1763007567
67303.7773053095,151479.39110536457,106022.28807723385,New York,101685.67834531644
1041.1231154087022,114712.87312523363,289472.01482288254,Florida,47798.62166031693
1018.9075843808454,123140.60562534891,8602.1975686655,New York,67058.23943109337
81910.42613924005,121654.03756400307,252036.63719023345,California,125841.48164511644
75944.30739095525,114445.0978027648,289860.25468838826,California,117185.68827216676
91936.24296568448,136144.4092889266,258041.09466968413,California,134876.38035190493
60528.79463693178,152417.1422572757,79954.24682809936,New York,101460.78277259844
102844.52308141574,91897.89396563586,258263.13020580175,California,145523.0055353897
64850.31535672343,182309.9952728214,113815.18513888019,Florida,105374.16089282466
67452.57912175758,153038.60752408803,102004.36147855621,New York,101205.80616892931
75023.42656382774,144145.18402965151,136714.72083769666,Florida,104524.78436224634
77083.63972532777,98362.83760851697,146064.0675860123,New York,109113.69993411841
45215.98927370498,159700.68332170977,207672.88765016026,California,97545.09552428333
62722.685271649454,153892.75222750113,86447.50479036802,New York,98188.61730820034
11047.758950273557,129101.85088859187,43549.472518808456,New York,67175.93074353652
46006.448707040545,84723.12258913305,212186.26805976982,New York,97315.11581802019
24846.98974305828,125868.26502297775,202148.762832133,Florida,87728.27701302736
90927.57492757594,145086.62104718294,293578.6998091585,New York,126961.42689747881
57101.14648881363,156697.84516215432,92264.6853080016,New York,99189.77622576222
28552.713870116895,127489.52522907103,192498.08200983412,Florida,91013.47522879146
70842.58202655168,104690.1170019895,307988.0669686075,Florida,109945.7041292763
134716.71274403844,149326.11671255357,126640.62271794608,California,159379.47653391206
72018.50892113642,139153.84862506535,133081.5079428959,Florida,105969.07634145414
26210.969418650657,84951.09594906756,160851.8298202521,Florida,79614.79257575718
63789.37504364183,115915.27318436163,94955.46732076301,Florida,100593.73613078073
34450.498476545166,81700.76688156993,177386.9653928325,California,85139.90436771455
79205.32983982944,99837.22363272922,148630.2767825605,New York,108233.62163023427
29588.458870404575,128579.66803759575,212373.2993484623,Florida,89821.37106688357
0.0,50073.88054817556,937.7526263693502,New York,35518.17094683188
101842.06532968009,90170.12660105417,244168.26272061834,California,144666.81405312216
65843.80100132451,103014.71578242832,302591.58957465296,Florida,109050.1170328707
162707.61885001638,150595.92970358062,449442.2349968367,California,193745.94151986475
140417.58726822148,149496.63977308845,128065.71706569605,California,154538.1567274202
70019.81241224802,121752.25549168192,302299.6931488055,Florida,111701.98208555397
72015.1362505946,123341.15020623169,290990.6639715843,Florida,111998.34535117367
73300.61877328763,141010.3762968681,130247.68720108474,Florida,102778.80657338262
85862.85847400215,152376.77688583994,0.0,New York,122672.21924140971
131785.47532677872,143767.0890601445,320960.87042014685,Florida,154684.52359500204
38332.06547149764,81102.94002848557,176408.53418813058,California,81430.52851280797
89517.36978155344,142599.1761803491,276770.3150024056,New York,127685.84870744187
81400.8460118599,113897.7482685082,303712.9297848269,California,117925.97366828962
80096.21562709534,117858.06461218574,259020.29403554773,California,126141.71535482907
81656.27309822847,145268.31480395418,127450.91961349614,Florida,105068.19947747937
45855.72008680882,84518.61590625142,203896.02811477633,New York,94988.14685799737
55978.33720064479,102972.50664783127,211884.8971772092,Florida,96739.8291782743
124973.20483591457,107316.9478415733,313139.18509979884,California,152976.8046648193
131359.0470563477,102082.87828455101,358566.0246752967,New York,153961.58117635568
141273.62455454486,91222.25615915548,376478.0576670262,Florida,167890.376395148
37814.23444219632,83639.0839568081,178904.71931572864,California,81708.20624588087
